customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_zscore,tenure_outlier_z,MonthlyCharges_zscore,MonthlyCharges_outlier_z,TotalCharges_zscore,TotalCharges_outlier_z,tenure_outlier_iqr,MonthlyCharges_outlier_iqr,TotalCharges_outlier_iqr,outlier_iso
4897-QSUYC,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-1.4827115340671475,-0.9985242888458623,Yes,-1.2774445836787656,0,-1.4827115340671475,0,-0.9985242888458623,0,0,0,0,0
1084-UQCHV,Male,0,No,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0.1657910900976468,-0.9766268934466192,Yes,-1.2774445836787656,0,0.1657910900976468,0,-0.9766268934466192,0,0,0,0,0
8290-YWKHZ,Female,1,Yes,No,-0.015113308357824713,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9451738831755587,0.2865570296599142,Yes,-0.015113308357824713,0,0.9451738831755587,0,0.2865570296599142,0,0,0,0,0
2955-BJZHG,Male,0,Yes,Yes,-0.62591876415828,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,0.534710024134526,-0.3889732036092732,Yes,-0.62591876415828,0,0.534710024134526,0,-0.3889732036092732,0,0,0,0,0
3806-DXQOM,Female,0,No,No,-1.1552834925186746,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,-1.034026344022294,-0.9465621227472555,Yes,-1.1552834925186746,0,-1.034026344022294,0,-0.9465621227472555,0,0,0,0,0
6784-XYJAE,Female,0,No,No,0.14776814652229667,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,-0.29785027294870164,-0.1502871789600648,No,0.14776814652229667,0,-0.29785027294870164,0,-0.1502871789600648,0,0,0,0,0
3933-DQPWX,Female,0,No,No,0.7178532386027215,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),-0.8329489070021932,-0.154150126737149,No,0.7178532386027215,0,-0.8329489070021932,0,-0.154150126737149,0,0,0,0,0
6661-EIPZC,Female,0,Yes,Yes,0.6364125111626608,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-1.1719554950360824,-0.37917235324912807,No,0.6364125111626608,0,-1.1719554950360824,0,-0.37917235324912807,0,0,0,0,0
8957-THMOA,Female,0,No,Yes,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.4827115340671475,-0.5788094943688395,No,0.7178532386027215,0,-1.4827115340671475,0,-0.5788094943688395,0,0,0,0,0
2251-PYLPB,Male,0,Yes,No,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.4915033021302069,1.5579745500284612,No,1.6137012404433893,0,0.4915033021302069,0,1.5579745500284612,0,0,0,0,0
5555-RNPGT,Male,0,No,Yes,-0.9109613101984924,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),-1.328164413051698,-0.9085727906080444,No,-0.9109613101984924,0,-1.328164413051698,0,-0.9085727906080444,0,0,0,0,0
1057-FOGLZ,Female,0,No,No,-0.5851984004382496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4993295040688086,-0.8344924892372183,No,-0.5851984004382496,0,-1.4993295040688086,0,-0.8344924892372183,0,0,0,0,0
9300-RENDD,Male,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.5047976781315361,-0.9721238000379041,Yes,-1.2774445836787656,0,0.5047976781315361,0,-0.9721238000379041,0,0,0,0,0
0761-AETCS,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.5109620830699715,-0.9988995466299219,Yes,-1.2774445836787656,0,-1.5109620830699715,0,-0.9988995466299219,0,0,0,0,0
8087-LGYHQ,Male,0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9734244321783826,-0.6490930699244744,No,-0.9516816739185228,0,0.9734244321783826,0,-0.6490930699244744,0,0,0,0,0
4137-BTIKL,Male,0,No,No,-1.2367242199587352,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,0.8637458301674186,-0.9302715201216089,No,-1.2367242199587352,0,0.8637458301674186,0,-0.9302715201216089,0,0,0,0,0
2190-BCXEC,Female,0,Yes,No,0.3106496014024181,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),0.46823814412788106,0.37302083790470736,No,0.3106496014024181,0,0.46823814412788106,0,0.37302083790470736,0,0,0,0,0
6227-FBDXH,Male,0,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),1.15456030519649,2.0129415022197894,No,1.4915401492832983,0,1.15456030519649,0,2.0129415022197894,0,0,0,0,0
2153-MREFK,Female,0,Yes,No,0.18848851024232702,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,1.1445895231954935,0.6501597484263767,Yes,0.18848851024232702,0,1.1445895231954935,0,0.6501597484263767,0,0,0,0,0
2911-WDXMV,Male,0,No,Yes,-0.5851984004382496,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5247392421335293,-0.3864126210827487,No,-0.5851984004382496,0,0.5247392421335293,0,-0.3864126210827487,0,0,0,0,0
7206-PQBBZ,Male,1,Yes,No,-0.8702409464784621,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.18074726309914202,-0.6389169617802697,No,-0.8702409464784621,0,0.18074726309914202,0,-0.6389169617802697,0,0,0,0,0
3106-ULWFW,Female,0,Yes,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0.6792863631489789,-0.7304357131162188,Yes,-0.9924020376385531,0,0.6792863631489789,0,-0.7304357131162188,0,0,0,0,0
0925-VYDLG,Female,0,No,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.3485887601159204,-0.9005820072063047,Yes,-1.1960038562387048,0,0.3485887601159204,0,-0.9005820072063047,0,0,0,0,0
4547-FZJWE,Male,0,Yes,Yes,0.9214550572028734,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),-0.17653909193657447,0.3863314522451747,No,0.9214550572028734,0,-0.17653909193657447,0,0.3863314522451747,0,0,0,0,0
7422-WNBTY,Male,0,Yes,No,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.9501592741760567,0.35763526875826346,No,0.025607055362205634,0,0.9501592741760567,0,0.35763526875826346,0,0,0,0,0
0842-IWYCP,Female,0,No,No,0.5549717837226001,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-0.6584602219847502,-0.049894684730470804,No,0.5549717837226001,0,-0.6584602219847502,0,-0.049894684730470804,0,0,0,0,0
3521-HTQTV,Male,0,No,No,0.06632741908223598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.2849576910473786,-0.574615436782291,No,0.06632741908223598,0,-1.2849576910473786,0,-0.574615436782291,0,0,0,0,0
3744-ZBHON,Female,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.481049737066981,-0.9783045164812388,No,-1.1960038562387048,0,-1.481049737066981,0,-0.9783045164812388,0,0,0,0,0
3373-DIUUN,Male,0,Yes,Yes,-0.0965540357978854,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4461520000634926,-0.6931306745832342,No,-0.0965540357978854,0,-1.4461520000634926,0,-0.6931306745832342,0,0,0,0,0
8383-SGHJU,Female,0,No,No,0.025607055362205634,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,-0.17820088893674074,-0.1452984578308018,No,0.025607055362205634,0,-0.17820088893674074,0,-0.1452984578308018,0,0,0,0,0
7607-QKKTJ,Male,0,Yes,Yes,0.5142514200025698,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),1.0049985751815391,0.9213386823776878,No,0.5142514200025698,0,1.0049985751815391,0,0.9213386823776878,0,0,0,0,0
7707-PYBBH,Male,0,No,No,0.3106496014024181,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.09511103892843457,0.16122092978400507,No,0.3106496014024181,0,-0.09511103892843457,0,0.16122092978400507,0,0,0,0,0
8984-HPEMB,Female,0,No,No,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.7910285562601154,2.7352685885599404,No,1.5729808767233588,0,1.7910285562601154,0,2.7352685885599404,0,0,0,0,1
4349-GFQHK,Male,0,No,No,-1.2774445836787656,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,-0.34604238595351905,-0.9834256815342876,Yes,-1.2774445836787656,0,-0.34604238595351905,0,-0.9834256815342876,0,0,0,0,0
4139-DETXS,Female,0,Yes,Yes,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),-0.010359391919962149,0.9916001839460248,No,1.6137012404433893,0,-0.010359391919962149,0,0.9916001839460248,0,0,0,0,0
9779-DPNEJ,Female,0,Yes,Yes,-0.4223169455581282,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5114448661322006,-0.21688439863699638,No,-0.4223169455581282,0,0.5114448661322006,0,-0.21688439863699638,0,0,0,0,0
9805-FILKB,Male,0,Yes,Yes,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),-1.481049737066981,-0.6341048325493877,No,0.5549717837226001,0,-1.481049737066981,0,-0.6341048325493877,0,0,0,0,0
5793-YOLJN,Female,0,Yes,Yes,0.9214550572028734,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4544609850643233,-0.4730971692005182,No,0.9214550572028734,0,-1.4544609850643233,0,-0.4730971692005182,0,0,0,0,0
0673-IGUQO,Male,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4727407520661506,-0.9983918449220767,No,-1.2774445836787656,0,-1.4727407520661506,0,-0.9983918449220767,0,0,0,0,0
4123-FCVCB,Female,0,No,No,-0.8295205827584317,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,0.36853032411791364,-0.6301977367977082,No,-0.8295205827584317,0,0.36853032411791364,0,-0.6301977367977082,0,0,0,0,0
8819-IMISP,Male,0,No,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5214156481331973,0.06497834516636443,No,-0.055833672077855064,0,0.5214156481331973,0,0.06497834516636443,0,0,0,0,0
7802-EFKNY,Male,0,Yes,No,-1.1145631287986442,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-1.3231790220511994,-0.9630955392331757,Yes,-1.1145631287986442,0,-1.3231790220511994,0,-0.9630955392331757,0,0,0,0,0
8311-UEUAB,Female,0,Yes,Yes,1.4100994218432374,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,0.356897745116751,1.3012761517443918,No,1.4100994218432374,0,0.356897745116751,0,1.3012761517443918,0,0,0,0,0
5858-EAFCZ,Male,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.6750781919864114,-0.9877963310192172,No,-1.2774445836787656,0,-0.6750781919864114,0,-0.9877963310192172,0,0,0,0,0
8035-BUYVG,Male,0,Yes,No,0.3106496014024181,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,-0.7448736659933887,-0.2496421957866704,Yes,0.3106496014024181,0,-0.7448736659933887,0,-0.2496421957866704,0,0,0,0,0
1163-ONYEY,Male,0,Yes,Yes,0.35136996512244845,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.32532360211359457,0.3274159801478163,No,0.35136996512244845,0,0.32532360211359457,0,0.3274159801478163,0,0,0,0,0
9787-XVQIU,Male,0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3502505571160864,-0.9741766808565829,Yes,-1.2774445836787656,0,0.3502505571160864,0,-0.9741766808565829,0,0,0,0,0
8945-MUQUF,Male,0,No,No,0.758573602322752,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,0.9983513871808745,1.1282823132929127,Yes,0.758573602322752,0,0.9983513871808745,0,1.1282823132929127,0,0,0,0,0
5656-MJEFC,Male,0,Yes,Yes,0.3920903288424788,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),-0.5521052139741185,-0.11020081802757964,No,0.3920903288424788,0,-0.5521052139741185,0,-0.11020081802757964,0,0,0,0,0
6082-OQFBA,Male,0,Yes,Yes,-0.38159658183809786,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.4993295040688086,-0.8145376047201662,No,-0.38159658183809786,0,-1.4993295040688086,0,-0.8145376047201662,0,0,0,0,0
8051-HJRLT,Female,1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.19237984210030468,-0.9762737096498573,Yes,-1.2774445836787656,0,0.19237984210030468,0,-0.9762737096498573,0,0,0,0,0
8974-OVACP,Female,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.4827115340671475,-0.9985242888458623,No,-1.2774445836787656,0,-1.4827115340671475,0,-0.9985242888458623,0,0,0,0,0
4010-YLMVT,Female,0,No,No,0.9621754209229036,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.3905354792200795,1.5946394429298147,No,0.9621754209229036,0,1.3905354792200795,0,1.5946394429298147,0,0,0,0,0
1379-FRVEB,Male,0,No,Yes,-0.7073594915983407,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.8720548151682491,-0.3760819950274607,No,-0.7073594915983407,0,0.8720548151682491,0,-0.3760819950274607,0,0,0,0,0
8612-GXIDD,Male,0,Yes,Yes,-0.8295205827584317,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3082228490497045,-0.8692369452436786,No,-0.8295205827584317,0,-1.3082228490497045,0,-0.8692369452436786,0,0,0,0,0
6288-CHQJB,Female,0,Yes,Yes,0.880734693482843,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0.1724382780983114,0.701923248639305,No,0.880734693482843,0,0.1724382780983114,0,0.701923248639305,0,0,0,0,0
8160-HOWOX,Female,0,No,No,-1.0331224013585834,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.06940686408801149,-0.8051782341059737,No,-1.0331224013585834,0,0.06940686408801149,0,-0.8051782341059737,0,0,0,0,0
3023-GFLBR,Female,0,Yes,Yes,0.025607055362205634,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),0.7108605061521354,0.20475083273491956,Yes,0.025607055362205634,0,0.7108605061521354,0,0.20475083273491956,0,0,0,0,0
6648-INWPS,Male,0,Yes,Yes,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.4827115340671475,-0.8567209944459258,No,-0.6666391278783103,0,-1.4827115340671475,0,-0.8567209944459258,0,0,0,0,0
4223-BKEOR,Female,0,No,Yes,-0.46303730927815856,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,0.0029349840813665527,-0.4172499813375295,No,-0.46303730927815856,0,0.0029349840813665527,0,-0.4172499813375295,0,0,0,0,0
4079-VTGLK,Male,1,Yes,No,-0.0965540357978854,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0.33529438411459117,-0.04422166999498147,No,-0.0965540357978854,0,0.33529438411459117,0,-0.04422166999498147,0,0,0,0,0
1763-WQFUK,Male,0,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.4740007549663106,-0.9421914732623259,No,-1.1960038562387048,0,-0.4740007549663106,0,-0.9421914732623259,0,0,0,0,0
1391-UBDAR,Male,0,No,No,-0.8702409464784621,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.2704843011081128,-0.6460910076519975,No,-0.8702409464784621,0,0.2704843011081128,0,-0.6460910076519975,0,0,0,0,0
8894-JVDCV,Female,0,No,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1.6713791722481544,2.1418535880379137,No,1.2064976032430856,0,1.6713791722481544,0,2.1418535880379137,0,0,0,0,0
2023-VQFDL,Male,0,No,No,-0.5851984004382496,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,-1.5209328650709681,-0.8534319703385798,No,-0.5851984004382496,0,-1.5209328650709681,0,-0.8534319703385798,0,0,0,0,0
1345-GKDZZ,Male,0,No,Yes,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,-1.502653098069141,-0.9506458103973159,No,-1.0738427650786138,0,-1.502653098069141,0,-0.9506458103973159,0,0,0,0,0
2014-MKGMH,Female,0,No,No,0.5549717837226001,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.2077378092018058,1.0562328187534678,No,0.5549717837226001,0,1.2077378092018058,0,1.0562328187534678,0,0,0,0,0
5628-FCGYG,Male,0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.642726829145324,-0.24037112112166834,No,-0.46303730927815856,0,0.642726829145324,0,-0.24037112112166834,0,0,0,0,0
2560-WBWXF,Male,0,No,No,1.4508197855632678,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),-1.3497677740538576,-0.3457081885059301,No,1.4508197855632678,0,-1.3497677740538576,0,-0.3457081885059301,0,0,0,0,0
0248-IPDFW,Female,0,No,No,-1.2774445836787656,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.48729513096763954,-0.9853019704545856,No,-1.2774445836787656,0,-0.48729513096763954,0,-0.9853019704545856,0,0,0,0,0
7978-DKUQH,Female,0,Yes,No,-0.30015585439803716,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.32698539911376057,-0.2137498924407338,No,-0.30015585439803716,0,0.32698539911376057,0,-0.2137498924407338,0,0,0,0,0
4335-UPJSI,Female,0,No,Yes,-0.3408762181180675,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,-1.4960059100684764,-0.7875190442678746,No,-0.3408762181180675,0,-1.4960059100684764,0,-0.7875190442678746,0,0,0,0,0
0524-IAVZO,Female,0,Yes,No,-0.0965540357978854,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6726391751483144,0.15113311758899095,Yes,-0.0965540357978854,0,0.6726391751483144,0,0.15113311758899095,0,0,0,0,0
2737-YNGYW,Female,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.5247392421335293,-0.9261436844969533,Yes,-1.2367242199587352,0,0.5247392421335293,0,-0.9261436844969533,0,0,0,0,0
1784-EZDKJ,Male,0,Yes,No,0.758573602322752,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.397182667220744,1.4201887213166924,No,0.758573602322752,0,1.397182667220744,0,1.4201887213166924,0,0,0,0,0
9297-FVVDH,Female,0,Yes,Yes,1.002895784642934,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.6560212051466532,1.1317258553113418,No,1.002895784642934,0,0.6560212051466532,0,1.1317258553113418,0,0,0,0,0
8007-YYPWD,Female,0,No,No,-0.7073594915983407,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),-1.3198554280508674,-0.8444699314957445,No,-0.7073594915983407,0,-1.3198554280508674,0,-0.8444699314957445,0,0,0,0,0
7101-HRBLJ,Female,0,Yes,Yes,1.6137012404433893,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6294324531439953,1.6842377573708704,No,1.6137012404433893,0,0.6294324531439953,0,1.6842377573708704,0,0,0,0,0
5159-YFPKQ,Female,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.36686852711774764,-0.9364522365649436,Yes,-1.2367242199587352,0,0.36686852711774764,0,-0.9364522365649436,0,0,0,0,0
6635-CPNUN,Male,0,Yes,No,-0.1779947632379461,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),1.0581760791868549,0.17766605032073496,No,-0.1779947632379461,0,1.0581760791868549,0,0.17766605032073496,0,0,0,0,0
4021-RQSNY,Male,1,Yes,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1213243651931677,0.31885127307633815,Yes,-0.13727439951791576,0,1.1213243651931677,0,0.31885127307633815,0,0,0,0,0
5453-YBTWV,Male,0,Yes,Yes,1.5322605130033284,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),1.2077378092018058,2.0806424212616026,No,1.5322605130033284,0,1.2077378092018058,0,2.0806424212616026,0,0,0,0,0
5039-LZRQT,Female,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,-1.481049737066981,-0.8867857651452896,No,-0.7888002190384014,0,-1.481049737066981,0,-0.8867857651452896,0,0,0,0,0
2931-VUVJN,Female,1,Yes,No,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,0.9734244321783826,1.4136106731020004,No,1.0843365120829946,0,0.9734244321783826,0,1.4136106731020004,0,0,0,0,0
9061-TIHDA,Male,1,Yes,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0133075601823696,-0.4627886171325277,Yes,-0.7888002190384014,0,1.0133075601823696,0,-0.4627886171325277,0,0,0,0,0
8699-ASUFO,Male,1,Yes,No,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.32033821111309646,-0.7743629478384906,Yes,-1.0331224013585834,0,0.32033821111309646,0,-0.7743629478384906,0,0,0,0,0
6418-PIQSP,Female,0,Yes,No,1.2064976032430856,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,0.5396954151350245,1.1937537596176653,No,1.2064976032430856,0,0.5396954151350245,0,1.1937537596176653,0,0,0,0,0
8220-OCUFY,Female,0,No,No,-0.46303730927815856,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,-0.1499503399339166,-0.4518840674075016,No,-0.46303730927815856,0,-0.1499503399339166,0,-0.4518840674075016,0,0,0,0,0
3995-WFCSM,Female,0,No,No,-1.2367242199587352,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,-0.13000877593192306,-0.9582392620276985,No,-1.2367242199587352,0,-0.13000877593192306,0,-0.9582392620276985,0,0,0,0,0
1895-QTKDO,Female,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),-0.6916961619880726,-0.9880170708921934,No,-1.2774445836787656,0,-0.6916961619880726,0,-0.9880170708921934,0,0,0,0,0
2038-OEQZH,Male,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,0.7075369121518029,-0.8714001959988458,No,-1.1552834925186746,0,0.7075369121518029,0,-0.8714001959988458,0,0,0,0,0
1178-PZGAB,Female,0,No,No,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),-1.479387940066815,-0.8380464011921358,No,-0.5444780367182193,0,-1.479387940066815,0,-0.8380464011921358,0,0,0,0,0
7927-AUXBZ,Female,0,No,No,-0.0965540357978854,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.677624566148813,0.12095797695313897,Yes,-0.0965540357978854,0,0.677624566148813,0,0.12095797695313897,0,0,0,0,0
2626-VEEWG,Male,0,Yes,Yes,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),-1.5076384890696393,-0.4404718159746299,No,1.4100994218432374,0,-1.5076384890696393,0,-0.4404718159746299,0,0,0,0,0
2878-RMWXY,Male,1,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),1.259253516206956,2.325884420138205,No,1.6137012404433893,0,1.259253516206956,0,2.325884420138205,0,0,0,0,0
1657-DYMBM,Male,0,Yes,No,0.8400143297628127,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),-1.491020519067978,-0.5173555137322543,No,0.8400143297628127,0,-1.491020519067978,0,-0.5173555137322543,0,0,0,0,0
7311-MQJCH,Female,0,No,No,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,-1.502653098069141,-0.9634487230299378,No,-1.1145631287986442,0,-1.502653098069141,0,-0.9634487230299378,0,0,0,0,0
